,id,alias,name,description,subscriptionCount,subscribed,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,fullyAnonymous,canUseNickname,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,subcategories,topics,nsfw,limitCountries,limitStage,availableLayouts,favorite,postThumbnail.size,ipCountryCondition.exclude,ipCountryCondition.include,postCount.last30Days,heroImage.url,heroImage.type,heroImage.width,heroImage.height,logo.url,logo.type,logo.width,logo.height,mediaThreshold.RACY,mediaThreshold.ADULT,mediaThreshold.VIOLENCE
452,61ab38c2-f754-4796-8f2d-6cc6f7e61c20,brawl_stars,荒野亂鬥,"歡迎大家來到荒野亂鬥版💕
在這裡不論是對於賽季更新或者是戰術..等等都可以提出~
想在這裡徵好友隊員也是可以的喔~
-
另外 有任何建議也歡迎各位的指教
發文前也務必查看一下版規噢",2011,False,False,2020-11-26T07:54:09.203Z,2021-04-07T12:09:49.135Z,False,False,False,False,False,True,False,False,False,,,[],['荒野亂鬥'],False,[],0,"['classic', 'image', 'video', 'link']",False,small,,,38,https://megapx-assets.dcard.tw/images/76d3d4b2-58d5-4c48-814f-7024c35e1f5b/orig.jpeg,image/jpeg,1355.0,452.0,https://megapx-assets.dcard.tw/images/73287e84-39d5-4889-801a-9d24be77b0b4/orig.jpeg,image/jpeg,200.0,200.0,,,
135,a5903cdd-9edf-4cbe-a377-2acf524bf0ca,hust,修平科大,修平科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1996,False,False,2016-08-11T18:20:03.638Z,2020-08-13T08:58:03.309Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],17,https://megapx-assets.dcard.tw/images/ae255baa-b943-41b7-8b7c-bd06441c8797/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/3853171a-75be-4ff8-85b7-742b3a97250f/orig.jpeg,image/jpeg,200.0,200.0,,,
59,e127792c-f5a8-42a4-b519-ba7895df3121,ttu,大同大學,大同大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1995,False,False,2016-05-21T12:15:15.827Z,2020-08-13T08:29:32.151Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],45,https://megapx-assets.dcard.tw/images/0d007ece-1b64-45d9-bcf2-5cf5955e896f/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/23fafcbe-35de-4a6f-bebe-4dc5ec95f36d/orig.jpeg,image/jpeg,200.0,200.0,,,
123,e589fcb2-1172-4786-9ff0-0bc005862f1e,ukn,康寧大學,康寧大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1976,False,False,2016-07-28T19:17:49.216Z,2020-08-13T09:00:08.024Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],12,https://megapx-assets.dcard.tw/images/0117702d-61ea-478b-862c-61068b3bef06/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/7b42b3fa-dc02-46c0-834a-f0ebf7eb82df/orig.jpeg,image/jpeg,200.0,200.0,,,
387,9d18b308-26f5-4239-960b-df60f81175c7,hkjob,港澳工作,呢度係比香港澳門嘅同學仔討論同港澳有關既工作議題、分享打工資訊嘅討論區，發文留言前請先閱讀板規,1948,False,False,2020-03-31T05:57:36.148Z,2020-10-28T08:08:58.819Z,False,True,True,False,False,True,False,False,False,,,[],"['Intern', '搵工', '見工']",False,"['HK', 'MO']",0,"['classic', 'image', 'video', 'link']",False,small,[],[],50,https://megapx-assets.dcard.tw/images/d7d746e8-a57d-4d07-93fa-ab9f9d917e27/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/4a1b4be9-d712-44d8-82fe-ff8519f0afda/full.jpeg,image/jpeg,200.0,200.0,,,
249,414fa98a-04ec-4a13-bf21-fd63d7119726,mjj,麥可傑克森,歡迎進入麥可傑克森的 Dcard 看板，這裡提供用戶發佈有關麥可傑克森的資訊，文章發佈前請先瀏覽板規！,1875,False,False,2020-02-04T07:32:13.573Z,2020-10-08T08:39:14.410Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link', 'image', 'video']",False,small,[],[],1,https://megapx-assets.dcard.tw/images/baaec8d9-1486-49f4-9e71-4b0d43e15964/orig.jpeg,image/jpeg,1527.0,509.0,https://megapx-assets.dcard.tw/images/08b18a39-4f0a-4952-a1a7-28fa15d96e94/orig.jpeg,image/jpeg,200.0,200.0,,,
457,917d5f52-14c4-4821-9e18-9ffd9e927d49,among_us,Among Us,"大家好，歡迎來到among us版
請各位詳閱公開說明...欸不是，是詳閱板規
不管你是手遊還是電腦版的
都歡迎在此討論呦(｡･ω･｡)ﾉ♡",1847,False,False,2020-11-27T08:20:12.494Z,2020-11-30T11:46:20.910Z,False,False,False,False,False,True,False,False,False,,內容要超過15字٩(｡・ω・｡)﻿و,[],[],False,[],0,"['classic', 'image', 'video', 'link']",False,small,,,8,https://megapx-assets.dcard.tw/images/ed913386-bb04-4ef2-98fd-0a0575764f75/orig.jpeg,image/jpeg,512.0,171.0,https://megapx-assets.dcard.tw/images/9acfb1ee-02ab-4ead-a65c-b46690b0e01e/orig.jpeg,image/jpeg,200.0,200.0,,,
115,cf19e445-c0ab-4c2a-b5c7-75ab53cde89a,cku,經國管理暨健康學院,經國管理暨健康學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1843,False,False,2016-07-21T18:55:31.107Z,2020-08-13T08:47:47.734Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],28,https://megapx-assets.dcard.tw/images/cd4dda3a-8689-4697-bb3e-a2437cebb20a/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/bc831b40-1cae-40ab-b524-28fc96b80c56/orig.jpeg,image/jpeg,200.0,200.0,,,
117,a6a12a63-dca5-4e2f-907e-ac45aaa30586,tnu,東南科大,東南科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1831,False,False,2016-07-28T19:01:43.033Z,2020-08-13T08:56:39.469Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],26,https://megapx-assets.dcard.tw/images/d943016c-8b64-4633-ae6c-e54b7522ea89/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/27a6f9cb-b42f-48a1-b266-71560367d2cc/orig.jpeg,image/jpeg,200.0,200.0,,,
118,b6720fca-d4da-4931-b7fa-50975c7666d5,nkut,南開科大,南開科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1818,False,False,2016-07-28T19:02:27.417Z,2020-08-13T08:43:04.516Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],20,https://megapx-assets.dcard.tw/images/0fda44d5-ebf4-440e-8f16-237c44c84fe5/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/150ff22d-d6e4-4a1d-bfba-5840c182f4cb/orig.jpeg,image/jpeg,200.0,200.0,,,
0,7f125e07-4460-4ea5-80b5-33f0e9aafa0c,midnightlab,午夜實驗室,午夜實驗室10/6、10/7即將在華山登場！這裏提供大家交流活動資訊與討論，請大家要遵守 Dcard 板規喔！,1760,False,False,2016-05-14T19:15:15.698Z,2020-09-02T11:38:31.995Z,False,False,True,False,False,True,False,False,False,,,[],['午夜實驗室'],False,[],0,['classic'],False,small,[],[],1,,,,,,,,,,,
124,b7be1117-ef38-413c-8d38-8189f1d4823a,ydu,育達科大,育達科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1708,False,False,2016-08-04T18:01:14.368Z,2020-08-13T09:00:23.123Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],31,https://megapx-assets.dcard.tw/images/1b76bcac-cf5f-4fb8-9bf7-8db61d364bf7/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/bf2f26ea-589d-4846-ab69-cd21e5f74421/orig.jpeg,image/jpeg,200.0,200.0,,,
206,bd3e5b4f-0268-4464-9a67-fdbd3db58d4d,hkmacsec_hand,港澳二手物品交流,呢度係比香港澳門既同學仔出售二手物品既討論區，發文留言前請先閱讀板規,1694,False,False,2019-10-28T05:54:45.436Z,2020-05-20T10:27:02.155Z,False,True,True,False,False,False,False,False,False,,,[],['二手'],False,"['HK', 'MO']",0,['classic'],False,small,,,1,https://megapx-assets.dcard.tw/images/b816442d-21a1-456c-9d8e-11703022af02/full.jpeg,image/jpeg,600.0,200.0,https://megapx-assets.dcard.tw/images/aad86234-998c-4fcf-b759-4cd0046e0029/full.jpeg,image/jpeg,200.0,200.0,,,
437,83f7e9ec-7dcb-445a-9ab5-a4f73937fca0,zelda,薩爾達傳說,"歡迎大家來到薩爾達傳說板~
大家能在這裡盡情地討論有關薩爾達傳說的相關資訊，也能進行遊戲相關討論
也希望大家能創造一個友善的討論空間哦~",1683,False,False,2020-09-22T06:39:58.474Z,2020-09-24T08:35:03.035Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link', 'video', 'image']",False,small,[],[],3,https://megapx-assets.dcard.tw/images/64d23e0f-8d46-4814-b801-972b23bad8e0/orig.jpeg,image/jpeg,1258.0,419.0,https://megapx-assets.dcard.tw/images/0b2a54ba-6a35-4dc6-b38c-4bb91b02ce10/orig.jpeg,image/jpeg,200.0,200.0,,,
441,0961b13e-c2ff-4819-b0b5-b97cb4f82b28,tearsofthemis,未定事件簿,這是一個讓你體驗甚麼是推理與戀愛的結合，歡迎大家來到未定事件簿版!讓我們一起沉浸在四位男主神奇的魅力裡吧!,1680,False,False,2020-09-25T04:08:01.708Z,2020-09-26T18:54:28.652Z,False,False,False,False,False,True,False,False,False,,請記得加註分類(如#劇情、#攻略等板規有參考範例),[],[],False,[],0,"['classic', 'image', 'video', 'link']",False,small,[],[],8,https://megapx-assets.dcard.tw/images/15f5ee11-cd37-485d-8446-850e389697d0/full.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/28a1c151-a5e7-46f1-a770-adcb33d154e4/full.jpeg,image/jpeg,200.0,200.0,,,
102,b88dec33-5dd7-41c2-b50e-92f9fcaa6342,wfu,吳鳳科大,吳鳳科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1651,False,False,2016-07-05T17:39:14.613Z,2020-08-13T09:00:19.442Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],27,https://megapx-assets.dcard.tw/images/5cb247b5-63e6-466a-ad23-d972e8402f54/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/351f3e46-a4a5-48ff-aa52-94c0824a0b70/orig.jpeg,image/jpeg,200.0,200.0,,,
414,d6d6529d-4886-4564-aeb7-e27adc0ae3f0,7_deadly_sins,七大罪,歡迎七大罪的粉絲們在這裡交流哦！,1628,False,False,2020-05-19T06:31:20.260Z,2020-09-24T08:32:28.404Z,False,False,False,False,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link', 'image', 'video']",False,small,[],[],2,https://megapx-assets.dcard.tw/images/f9b3c16a-be1c-498c-9f20-d7f867c2d1aa/orig.jpeg,image/jpeg,1500.0,500.0,https://megapx-assets.dcard.tw/images/766241ed-5d43-40c2-9613-4b7a3085755b/orig.jpeg,image/jpeg,200.0,200.0,,,
143,2c08da52-1bb0-43d6-a58d-a4a8c322ac2f,lit,黎明技術學院,黎明技術學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1627,False,False,2016-08-18T18:50:23.056Z,2020-08-13T08:49:41.216Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],20,https://megapx-assets.dcard.tw/images/9cbf6117-f5e8-4f20-b387-03c0c1d2c7bb/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/b2b193f2-a55b-46a2-8aac-4f7157aced82/orig.jpeg,image/jpeg,200.0,200.0,,,
189,349cc671-7194-4fb9-91a2-85c09810f7eb,cuhk,香港中文大學,中大同學既小天地～發文請注意需超過15個中文字,1600,False,False,2019-04-22T05:08:45.266Z,2020-08-13T08:45:24.102Z,False,True,False,True,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],1,https://megapx-assets.dcard.tw/images/ba918ac1-38f4-4a48-9440-fc26635c3c57/orig.jpeg,image/jpeg,7500.0,2501.0,https://megapx-assets.dcard.tw/images/8c678bbb-9342-40da-b6b4-2e27de10c511/orig.jpeg,image/jpeg,200.0,200.0,,,
160,4e2c3b1d-93cb-4a67-b21e-1488ccca2ede,ntin,國立臺南護理專科學校,國立臺南護理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1588,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:46:33.500Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],1,https://megapx-assets.dcard.tw/images/f7c26467-d543-45c1-8edc-ffd2fbc511d8/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/a2b638a3-e65d-4559-b8b4-d2619dfdd666/orig.jpeg,image/jpeg,200.0,200.0,,,
119,7298d0a7-e8cb-4957-9d28-ee43c679ce81,sju,聖約翰科大,聖約翰科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1551,False,False,2016-07-28T19:06:33.725Z,2020-08-13T08:43:35.203Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],24,https://megapx-assets.dcard.tw/images/e5411ce5-ef18-4ce9-844f-da6ea51f44f3/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/55c36f53-d939-4f2d-a7dd-078e89b46a53/orig.jpeg,image/jpeg,200.0,200.0,,,
66,e7b51b7e-f869-4301-847b-df4c2783554d,ndu,國防大學,國防大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1543,False,False,2016-05-21T19:15:15.837Z,2020-08-13T08:46:26.236Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],4,https://megapx-assets.dcard.tw/images/a217fe6a-e32f-4f1c-916f-9e0499b5306d/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/112e2467-7a10-4dae-b783-2edcee7dc0c7/orig.jpeg,image/jpeg,200.0,200.0,,,
196,e7da7fda-c883-460f-bff2-2146441f3d10,hkpu,香港理工大學,理大同學既小天地～發文請注意需超過 15 個中文字,1534,False,False,2019-07-12T04:41:32.029Z,2020-08-13T08:48:57.982Z,False,False,False,True,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],1,https://megapx-assets.dcard.tw/images/87a20258-0a7f-48ba-9fe2-f15ba5963aaf/orig.jpeg,image/jpeg,7500.0,2501.0,https://megapx-assets.dcard.tw/images/3494f1e5-88ce-47c4-8f0f-1bded88540a1/orig.jpeg,image/jpeg,200.0,200.0,,,
157,b14ae5c6-f33b-4d3a-acbf-cc1fa0bcb8d0,yuhing,育英醫護管理專科學校,育英醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1520,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:44:26.166Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],6,https://megapx-assets.dcard.tw/images/4a54a5b2-1003-47a3-868c-6d2400439d4a/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/fa796f33-f9dc-491c-b355-5b3b1cd45656/orig.jpeg,image/jpeg,200.0,200.0,,,
439,79c34b70-b8fc-42e7-8f49-8caf8b2ae2ce,fgo,Fate/Grand Order,"你好，這裡是板主狐狸～
歡迎大家來到Fate/Grand Order板，這裡歡迎任何有關fate系列的討論！

請注意以下的事情：

這裡禁止張貼個人 Line、FB、IG 帳號，在貼文或是留言都是不行的!

我們很樂意幫助任何有問題的朋友，但是在詢問之前請善用Google，巴哈上面有很多大大整理好的資料了，如果找不到再來發文大家都會很樂意幫助你的。

最後，祝福大家脫非入歐，把公/婆順利寶五！",1480,False,False,2020-09-24T04:25:13.930Z,2020-10-09T11:04:23.937Z,False,False,False,False,False,True,False,False,True,,,[],[],False,[],0,"['classic', 'video', 'link', 'image']",False,small,[],[],6,https://megapx-assets.dcard.tw/images/fc3f7be4-f425-4fb8-b0bc-d5297ec956f6/orig.jpeg,image/jpeg,600.0,200.0,https://megapx-assets.dcard.tw/images/7828a4da-185d-4b8b-b511-aed4a71a54cb/orig.jpeg,image/jpeg,200.0,200.0,,,
122,f27ddf8a-6961-4818-93ec-6e20f57a880d,tnnua,臺南藝術大學,臺南藝術大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1480,False,False,2016-07-28T19:15:29.138Z,2020-08-13T08:47:21.106Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],24,https://megapx-assets.dcard.tw/images/117bbc58-0267-4d85-b2e5-e29173d4fcc8/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/9439b08b-8242-4940-9d23-e8340463ff3e/orig.jpeg,image/jpeg,200.0,200.0,,,
120,414c6dc3-98ef-4b8f-b006-1ed5a91dc090,mdu,明道大學,明道大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1470,False,False,2016-07-28T19:08:30.463Z,2020-08-13T08:42:26.827Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],5,https://megapx-assets.dcard.tw/images/1458e027-6d52-47b5-8c08-059e4d6387e2/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/fe198831-96f9-4bd5-b7df-b292a2a35704/orig.jpeg,image/jpeg,200.0,200.0,,,
478,57baf81e-59da-465a-88b6-fe6d43f01c2a,nycu,陽明交通大學,陽明交通大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1466,False,False,2021-02-02T07:28:46.097Z,2021-02-02T10:02:47.115Z,False,False,False,True,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,,,28,,,,,,,,,,,
161,b389ba26-737e-4a5f-b274-e927f85c5ad4,tzuhui,慈惠醫護管理專科學校,慈惠醫護管理專科學校板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1457,False,False,2016-09-23T09:35:46.370Z,2020-08-13T08:56:59.899Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],11,https://megapx-assets.dcard.tw/images/05fd2611-5bf3-46a7-afcd-5fbeafca2220/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/f09dad72-c7b5-4dd6-9285-bf24ba41e02c/orig.jpeg,image/jpeg,200.0,200.0,,,
384,1dcd2a25-2ed8-4353-b594-711d14cf6121,toofunny,不能只有我看到,不好笑不要發在這裡,1371,False,False,2020-03-24T03:23:42.682Z,2020-04-23T04:00:43.066Z,False,True,True,False,False,True,False,False,False,,,[],[],False,[],0,"['image', 'video']",False,small,[],[],2,,,,,https://megapx-assets.dcard.tw/images/f6a0925b-a175-413e-beb3-9e8c5ef575ee/orig.jpeg,image/jpeg,200.0,200.0,,,
125,f4dd0cc1-b67f-401b-a70b-82077e6fee02,kyu,高苑科大,高苑科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1366,False,False,2016-08-04T18:04:49.716Z,2020-08-13T08:46:14.508Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],5,https://megapx-assets.dcard.tw/images/d6dc2ea7-0a3d-4a73-8a0a-c653fa141866/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/3844ed46-e8ed-48fa-b914-f057d80b1ca6/orig.jpeg,image/jpeg,200.0,200.0,,,
140,9670c4b7-da6d-488f-a9e1-f3ad5f56406e,tumt,台北海洋科技大學,台北海洋科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1344,False,False,2016-08-18T18:38:39.911Z,2020-08-13T08:54:18.805Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],11,https://megapx-assets.dcard.tw/images/e1d29a42-b6b4-427a-8e8b-0df4038e5750/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/5486962e-7a14-4654-b951-530fe41ea4cb/orig.jpeg,image/jpeg,200.0,200.0,,,
194,7ecfd6ce-a723-4d13-a8e8-f5501e5c4ef2,hku,香港大學,港大同學既小天地～發文請注意需超過 15 個中文字,1226,False,False,2019-07-12T04:34:57.095Z,2020-08-13T08:55:20.172Z,False,False,False,True,False,True,False,False,False,,,[],[],False,[],0,"['classic', 'link']",False,small,[],[],1,https://megapx-assets.dcard.tw/images/bd251e73-594d-4692-89f9-f2d3c46c8564/orig.jpeg,image/jpeg,7500.0,2501.0,https://megapx-assets.dcard.tw/images/9cbef1fe-2de3-4d8e-84d3-ece24a9b52d7/orig.jpeg,image/jpeg,200.0,200.0,,,
139,a38f96da-bbbb-4305-9225-a0acf92012be,dlit,宏國德霖科技大學,宏國德霖科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1193,False,False,2016-08-18T18:35:01.313Z,2020-08-13T08:48:52.192Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],5,https://megapx-assets.dcard.tw/images/eada2536-ea75-45e3-82ae-0e1299e39dc4/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/431accd1-d73f-4042-8949-febdef559787/orig.jpeg,image/jpeg,200.0,200.0,,,
108,a44320a7-69c3-4e68-a22f-043dc37c1e89,twu,環球科技大學,環球科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1168,False,False,2016-07-15T04:06:37.278Z,2020-08-13T08:47:30.027Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],5,https://megapx-assets.dcard.tw/images/418be4d2-c20e-446a-bfdd-001292ed8d07/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/d7a89759-c2ba-45d3-85f2-ae25b6a536c2/orig.jpeg,image/jpeg,200.0,200.0,,,
455,f126c7dc-0364-4569-8536-f16f0b795b31,valorant,特戰英豪,這是讓大家自由討論特戰英豪的版版~也歡迎大家在這認識朋友哦😋,1092,False,False,2020-11-26T07:59:35.463Z,2020-11-26T10:35:58.239Z,False,False,False,False,False,True,False,False,True,,,[],[],False,[],0,"['classic', 'image', 'video', 'link']",False,small,,,15,https://megapx-assets.dcard.tw/images/8ae0536e-a51c-4b0a-9fb6-d82f559e0b64/orig.jpeg,image/jpeg,1024.0,341.0,https://megapx-assets.dcard.tw/images/ac8c47be-df59-46f9-bf7e-f32293bb0163/orig.jpeg,image/jpeg,194.0,194.0,,,
138,74412b2a-383d-47d7-b1f3-264e91d4ea40,mmc,馬偕醫學院,馬偕醫學院板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,1058,False,False,2016-08-18T18:27:41.262Z,2020-08-13T08:55:54.553Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],4,https://megapx-assets.dcard.tw/images/0962800d-fff1-4f81-b0c9-c09aa0135552/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/9c9aacfb-e06f-4219-8a2f-4a4351628ca2/orig.jpeg,image/jpeg,200.0,200.0,,,
151,0d0140ad-53d8-46f8-861a-c751b5307be7,tf,東方設計大學,東方設計大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,999,False,False,2016-08-25T18:29:03.231Z,2020-08-13T08:44:01.025Z,False,False,False,True,False,True,False,False,False,,,['課程評價'],[],False,[],0,"['classic', 'link']",False,small,[],[],3,https://megapx-assets.dcard.tw/images/81b10072-2b25-423f-b942-e9bc3a24e62b/orig.jpeg,image/jpeg,1800.0,600.0,https://megapx-assets.dcard.tw/images/85fd8f9d-0261-4d5a-b3d7-909b9c514154/orig.jpeg,image/jpeg,200.0,200.0,,,
